,receptor,family,gene
1521,Rho associated coiled-coil containing protein kinase 2,Rho kinase,['ROCK2']
1522,RIO kinase 1,RIO1 subfamily,['RIOK1']
1523,RIO kinase 2,RIO2 subfamily,['RIOK2']
1524,RIO kinase 3,RIO3 subfamily,['RIOK3']
1525,ribosomal protein S6 kinase C1,RSKL family,['RPS6KC1']
1526,ribosomal protein S6 kinase like 1,RSKL family,['RPS6KL1']
1527,ribosomal protein S6 kinase A1,RSK subfamily,['RPS6KA1']
1528,ribosomal protein S6 kinase A3,RSK subfamily,['RPS6KA3']
1529,ribosomal protein S6 kinase A2,RSK subfamily,['RPS6KA2']
1530,ribosomal protein S6 kinase A6,RSK subfamily,['RPS6KA6']
1531,Cathepsin A,S10: Carboxypeptidase Y,['CTSA']
1532,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,['SCPEP1']
1533,chymotrypsin C,S1: Chymotrypsin,['CTRC']
1534,chymotrypsin like,S1: Chymotrypsin,['CTRL']
1535,complement C1r,S1: Chymotrypsin,['C1R']
1536,complement C1s,S1: Chymotrypsin,['C1S']
1537,complement factor B,S1: Chymotrypsin,"['ENSGALG00000051337', 'ENSGALG00000051337']"
1538,coagulation factor VII,S1: Chymotrypsin,['F7']
1539,coagulation factor IX,S1: Chymotrypsin,['F9']
1540,coagulation factor X,S1: Chymotrypsin,"['F10', 'ENSGALG00000054981']"
1541,coagulation factor XI,S1: Chymotrypsin,['F11']
1542,granzyme A,S1: Chymotrypsin,['GZMA']
1543,kallikrein related peptidase 4,S1: Chymotrypsin,['ENSGALG00000055047']
1544,kallikrein related peptidase 5,S1: Chymotrypsin,['ENSGALG00000055047']
1545,kallikrein related peptidase 6,S1: Chymotrypsin,['ENSGALG00000013546']
1546,kallikrein related peptidase 7,S1: Chymotrypsin,['ENSGALG00000055047']
1547,kallikrein related peptidase 8,S1: Chymotrypsin,['ENSGALG00000055047']
1548,kallikrein related peptidase 14,S1: Chymotrypsin,['ENSGALG00000047525']
1549,plasminogen,S1: Chymotrypsin,"['ENSGALG00000004293', 'ENSGALG00000028886']"
1550,"plasminogen activator, tissue type",S1: Chymotrypsin,['PLAT']
1551,suppression of tumorigenicity 14,S1: Chymotrypsin,['ST14']
1552,transmembrane serine protease 2,S1: Chymotrypsin,['TMPRSS2']
1553,transmembrane serine protease 6,S1: Chymotrypsin,['TMPRSS6']
1554,transmembrane serine protease 11D,S1: Chymotrypsin,['ENSGALG00000036550']
1555,Dipeptidyl-peptidase 7,S28: Lysosomal Pro-Xaa carboxypeptidase,['DPP7']
1556,Prolylcarboxypeptidase,S28: Lysosomal Pro-Xaa carboxypeptidase,['PRCP']
1557,"lipase, gastric",S33: Prolyl aminopeptidase,['ENSGALG00000003557']
1558,protein phosphatase methylesterase 1,S33: Prolyl aminopeptidase,['PPME1']
1559,Monoacylglycerol lipase,S33: Prolyl aminopeptidase,['MGLL']
1560,"furin, paired basic amino acid cleaving enzyme",S8: Subtilisin,['FURIN']
1561,"membrane bound transcription factor peptidase, site 1",S8: Subtilisin,['MBTPS1']
1562,proprotein convertase subtilisin/kexin type 1,S8: Subtilisin,['PCSK1']
1563,proprotein convertase subtilisin/kexin type 2,S8: Subtilisin,['PCSK2']
1564,proprotein convertase subtilisin/kexin type 4,S8: Subtilisin,['PCSK4']
1565,proprotein convertase subtilisin/kexin type 5,S8: Subtilisin,['PCSK5']
1566,proprotein convertase subtilisin/kexin type 6,S8: Subtilisin,['PCSK6']
1567,proprotein convertase subtilisin/kexin type 7,S8: Subtilisin,['PCSK7']
1568,proprotein convertase subtilisin/kexin type 9,S8: Subtilisin,['PCSK9']
1569,tripeptidyl peptidase 2,S8: Subtilisin,['TPP2']
1570,acylaminoacyl-peptide hydrolase,S9: Prolyl oligopeptidase,['APEH']
1571,dipeptidyl peptidase 4,S9: Prolyl oligopeptidase,['DPP4']
1572,dipeptidyl peptidase 8,S9: Prolyl oligopeptidase,['DPP8']
1573,dipeptidyl peptidase 9,S9: Prolyl oligopeptidase,['DPP9']
1574,fibroblast activation protein alpha,S9: Prolyl oligopeptidase,['FAP']
1575,prolyl endopeptidase,S9: Prolyl oligopeptidase,['PREP']
1576,prolyl endopeptidase like,S9: Prolyl oligopeptidase,['PREPL']
1577,SCY1 like pseudokinase 1,SCY1 family,['ENSGALG00000051652']
1578,SCY1 like pseudokinase 2,SCY1 family,['SCYL2']
1579,serine palmitoyltransferase long chain base subunit 1,Serine palmitoyltransferase,['SPTLC1']
1580,serine palmitoyltransferase long chain base subunit 2,Serine palmitoyltransferase,['SPTLC2']
1581,serine palmitoyltransferase long chain base subunit 3,Serine palmitoyltransferase,['SPTLC3']
1582,serine palmitoyltransferase small subunit A,Serine palmitoyltransferase,['SPTSSA']
1583,serine palmitoyltransferase small subunit B,Serine palmitoyltransferase,['SPTSSB']
1584,"protein kinase domain containing, cytoplasmic",SgK493 family,['PKDCC']
1585,serum/glucocorticoid regulated kinase 1,SGK family,['SGK1']
1586,serum/glucocorticoid regulated kinase 2,SGK family,['SGK2']
1587,serum/glucocorticoid regulated kinase family member 3,SGK family,['SGK3']
1588,STE20 like kinase,SLK subfamily,['SLK']
1589,serine/threonine kinase 10,SLK subfamily,['STK10']
1590,PX domain containing serine/threonine kinase like,Slob family,['PXK']
1591,SNF related kinase,SNRK subfamily,['SNRK']
1592,"delta 4-desaturase, sphingolipid 1",Sphingolipid Δ4-desaturase,['DEGS1']
1593,"delta 4-desaturase, sphingolipid 2",Sphingolipid Δ4-desaturase,['DEGS2']
1594,sphingomyelin phosphodiesterase 1,Sphingomyelin phosphodiesterase,['SMPD1']
1595,sphingomyelin phosphodiesterase 2,Sphingomyelin phosphodiesterase,['SMPD2']
1596,sphingomyelin phosphodiesterase 3,Sphingomyelin phosphodiesterase,['SMPD3']
1597,sphingomyelin phosphodiesterase 4,Sphingomyelin phosphodiesterase,['SMPD4']
1598,sphingomyelin phosphodiesterase acid-like 3A,Sphingomyelin phosphodiesterase,['SMPDL3A']
1599,sphingomyelin phosphodiesterase acid-like 3B,Sphingomyelin phosphodiesterase,['SMPDL3B']
1600,sphingomyelin synthase 1,Sphingomyelin synthase,['SGMS1']
1601,sphingomyelin synthase 2,Sphingomyelin synthase,['SGMS2']
1602,sterile alpha motif domain containing 8,Sphingomyelin synthase,['SAMD8']
1603,sphingosine-1-phosphate lyase 1,Sphingosine 1-phosphate lyase,['SGPL1']
1604,sphingosine-1-phosphate phosphatase 1,Sphingosine 1-phosphate phosphatase,['SGPP1']
1605,sphingosine-1-phosphate phosphatase 2,Sphingosine 1-phosphate phosphatase,['SGPP2']
1606,sphingosine kinase 1,Sphingosine kinase,['SPHK1']
1607,"BLK proto-oncogene, Src family tyrosine kinase",Src family,['BLK']
1608,"FGR proto-oncogene, Src family tyrosine kinase",Src family,['FGR']
1609,fyn related Src family tyrosine kinase,Src family,['FRK']
1610,"FYN proto-oncogene, Src family tyrosine kinase",Src family,['FYN']
1611,"HCK proto-oncogene, Src family tyrosine kinase",Src family,['HCK']
1612,"LCK proto-oncogene, Src family tyrosine kinase",Src family,['LCK']
1613,"LYN proto-oncogene, Src family tyrosine kinase",Src family,['LYN']
1614,"SRC proto-oncogene, non-receptor tyrosine kinase",Src family,['SRC']
1615,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites,Src family,['SRMS']
1616,"YES proto-oncogene 1, Src family tyrosine kinase",Src family,['YES1']
1617,SRSF protein kinase 1,SRPK family,['SRPK1']
1618,SRSF protein kinase 2,SRPK family,['SRPK2']
1619,mitogen-activated protein kinase kinase kinase 1,STE11 family,['MAP3K1']
1620,mitogen-activated protein kinase kinase kinase 2,STE11 family,['ENSGALG00000011502']
1621,mitogen-activated protein kinase kinase kinase 3,STE11 family,['MAP3K3']
1622,mitogen-activated protein kinase kinase kinase 4,STE11 family,['MAP3K4']
1623,mitogen-activated protein kinase kinase kinase 5,STE11 family,['MAP3K5']
1624,mitogen-activated protein kinase kinase kinase 6,STE11 family,['MAP3K6']
1625,mitogen-activated protein kinase kinase 1,STE7 family,['MAP2K1']
1626,mitogen-activated protein kinase kinase 2,STE7 family,['MAP2K2']
1627,mitogen-activated protein kinase kinase 3,STE7 family,"['MAP2K3', 'MAP2K3']"
1628,mitogen-activated protein kinase kinase 4,STE7 family,['MAP2K4']
1629,mitogen-activated protein kinase kinase 5,STE7 family,['MAP2K5']
1630,mitogen-activated protein kinase kinase 6,STE7 family,['MAP2K6']
1631,mitogen-activated protein kinase kinase 7,STE7 family,['MAP2K7']
1632,mitogen-activated protein kinase kinase kinase 14,STE-unique family,['MAP3K14']
1633,mitogen-activated protein kinase kinase kinase 8,STE-unique family,['MAP3K8']
1634,STE20 related adaptor alpha,STLK subfamily,['STRADA']
1635,STE20 related adaptor beta,STLK subfamily,['STRADB']
1636,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",Sugar phosphatases,['PFKFB3']
1637,spleen associated tyrosine kinase,Syk family,['SYK']
1638,zeta chain of T cell receptor associated protein kinase 70,Syk family,['ZAP70']
1639,proteasome 20S subunit beta 1,T1: Proteasome,['PSMB1']
1640,proteasome 20S subunit beta 2,T1: Proteasome,['PSMB2']
1641,proteasome 20S subunit beta 6,T1: Proteasome,"['PSMB6', 'PSMB6']"
1642,taspase 1,T2: Glycosylasparaginase precursor,['TASP1']
1643,cyclin dependent kinase 14,TAIRE subfamily,['CDK14']
1644,cyclin dependent kinase 15,TAIRE subfamily,['CDK15']
1645,cyclin dependent kinase 16,TAIRE subfamily,"['ENSGALG00000051869', 'ENSGALG00000052168']"
1646,cyclin dependent kinase 17,TAIRE subfamily,['CDK17']
1647,cyclin dependent kinase 18,TAIRE subfamily,['CDK18']
1648,mitogen-activated protein kinase kinase kinase 7,TAK1 subfamily,"['MAP3K7', 'MAP3K7']"
1649,TAO kinase 1,TAO subfamily,['TAOK1']
1650,TAO kinase 3,TAO subfamily,['TAOK3']
1651,tau tubulin kinase 1,Tau tubulin kinase (TTBK) family,['TTBK1']
1652,tau tubulin kinase 2,Tau tubulin kinase (TTBK) family,['TTBK2']
1653,TBC1 domain containing kinase,TBCK family,['TBCK']
1654,BMX non-receptor tyrosine kinase,Tec family,['BMX']
1655,Bruton tyrosine kinase,Tec family,['BTK']
1656,IL2 inducible T cell kinase,Tec family,"['ENSGALG00000003857', 'ENSGALG00000052571', 'ENSGALG00000052624']"
1657,tec protein tyrosine kinase,Tec family,['TEC']
1658,TXK tyrosine kinase,Tec family,"['ENSGALG00000014127', 'ENSGALG00000050324']"
1659,testis associated actin remodelling kinase 1,TESK subfamily,['TESK1']
1660,testis associated actin remodelling kinase 2,TESK subfamily,['TESK2']
1661,testis specific serine kinase 3,Testis specific kinase (TSSK) family,['TSSK3']
1662,testis specific serine kinase 6,Testis specific kinase (TSSK) family,"['ENSGALG00000047669', 'ENSGALG00000052218']"
1663,thyroid peroxidase,Thyroid hormone turnover,['TPO']
1664,iodothyronine deiodinase 1,Thyroid hormone turnover,['DIO1']
1665,iodotyrosine deiodinase,Thyroid hormone turnover,['IYD']
1666,tripartite motif containing 28,TIF1 family,['TRIM28']
1667,tripartite motif containing 33,TIF1 family,['TRIM33']
1668,mixed lineage kinase domain like pseudokinase,TKL-unique family,['MLKL']
1669,PDZ binding kinase,TOPK family,['PBK']
1670,tousled like kinase 1,Tousled-like kinase (TLK) family,"['TLK1', 'TLK1']"
1671,tousled like kinase 2,Tousled-like kinase (TLK) family,['TLK2']
1672,tribbles pseudokinase 1,Trbl family,['TRIB1']
1673,tribbles pseudokinase 2,Trbl family,['TRIB2']
1674,kalirin RhoGEF kinase,Trio family,['KALRN']
1675,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",Trio family,['ENSGALG00000049185']
1676,trio Rho guanine nucleotide exchange factor,Trio family,['TRIO']
1677,TTK protein kinase,TTK family,['TTK']
1678,twinfilin actin binding protein 1,Twinfilin subfamily,['TWF1']
1679,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Type II PIP kinases (1-phosphatidylinositol-5-phosphate 4-kinase family),['PIP4K2B']
1680,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Type I PIP kinases (1-phosphatidylinositol-4-phosphate 5-kinase family),['PIP5K1A']
1681,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Type I PIP kinases (1-phosphatidylinositol-4-phosphate 5-kinase family),['PIP5K1C']
1682,UDP glucuronosyltransferase family 1 member A1,UDP glucuronosyltransferases (UGT),['UGT1A1']
1683,serine/threonine kinase 36,Unc-51-like kinase (ULK) family,['ENSGALG00000054909']
1684,unc-51 like autophagy activating kinase 1,Unc-51-like kinase (ULK) family,['ULK1']
1685,unc-51 like autophagy activating kinase 2,Unc-51-like kinase (ULK) family,['ULK2']
1686,unc-51 like kinase 4,Unc-51-like kinase (ULK) family,['ENSGALG00000039440']
1687,VRK serine/threonine kinase 1,Vaccina related kinase (VRK) family,['VRK1']
1688,VRK serine/threonine kinase 2,Vaccina related kinase (VRK) family,['VRK2']
1689,VRK serine/threonine kinase 3,Vaccina related kinase (VRK) family,['ENSGALG00000035029']
1690,phosphoinositide-3-kinase regulatory subunit 4,VPS15 family,['PIK3R4']
1691,WEE1 G2 checkpoint kinase,WEE family,['WEE1']
1692,WEE2 oocyte meiosis inhibiting kinase,WEE family,['WEE2']
1693,WNK lysine deficient protein kinase 1,Wnk family,['WNK1']
1694,WNK lysine deficient protein kinase 2,Wnk family,['WNK2']
1695,WNK lysine deficient protein kinase 4,Wnk family,['ENSGALG00000053351']
1696,serine/threonine kinase 32A,YANK family,['STK32A']
1697,serine/threonine kinase 32B,YANK family,['STK32B']
1698,serine/threonine kinase 32C,YANK family,['STK32C']
1699,serine/threonine kinase 24,YSK subfamily,['STK24']
1700,serine/threonine kinase 25,YSK subfamily,['STK25']
1701,serine/threonine-protein kinase MST4,YSK subfamily,['STK26']
1702,ABCA1,ABCA subfamily,['ABCA1']
1703,ABCA2,ABCA subfamily,['ABCA2']
1704,ABCA3,ABCA subfamily,['ABCA3']
1705,ABCA4,ABCA subfamily,['ABCA4']
1706,ABCA5,ABCA subfamily,['ABCA5']
1707,ABCA12,ABCA subfamily,['ABCA12']
1708,ABCA13,ABCA subfamily,['ENSGALG00000046875']
1709,ABCB1,ABCB subfamily,['ABCB1']
1710,ABCB3,ABCB subfamily,"['ENSGALG00000029381', 'ENSGALG00000029381']"
1711,ABCB4,ABCB subfamily,['ABCB1']
1712,ABCB6,ABCB subfamily,['ABCB6']
1713,ABCB7,ABCB subfamily,['ABCB7']
1714,ABCB8,ABCB subfamily,['ABCB8']
1715,ABCB9,ABCB subfamily,['ABCB9']
1716,ABCB10,ABCB subfamily,['ABCB10']
1717,ABCB11,ABCB subfamily,['ABCB11']
1718,ABCC1,ABCC subfamily,['ABCC1']
1719,ABCC4,ABCC subfamily,['ABCC4']
1720,ABCC5,ABCC subfamily,['ABCC5']
1721,ABCC6,ABCC subfamily,['ABCC6']
1722,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",ABCC subfamily,['ABCC8']
1723,ABCC9,ABCC subfamily,['ABCC9']
1724,ABCD2,ABCD subfamily of peroxisomal ABC transporters,['ABCD2']
1725,ABCD3,ABCD subfamily of peroxisomal ABC transporters,['ABCD3']
1726,ABCG1,ABCG subfamily,['ABCG1']
1727,ABCG4,ABCG subfamily,['ABCG4']
1728,ABCG5,ABCG subfamily,['ABCG5']
1729,ABCG8,ABCG subfamily,['ABCG8']
1730,Alanine/serine/cysteine transporter 1,Alanine/serine/cysteine transporter subfamily,['SLC1A4']
1731,SLC26A7,Anion channels,['SLC26A7']
1732,SLC26A9,Anion channels,['SLC26A9']
1733,Anion exchange protein 1,Anion exchangers,['SLC4A1']
1734,Anion exchange protein 2,Anion exchangers,['SLC4A2']
1735,Anion exchange protein 3,Anion exchangers,['SLC4A3']
1736,Anion exchange protein 4,Anion exchangers,['SLC4A9']
1737,synaptic vesicle glycoprotein 2A,Atypical SLC22B subfamily,['SV2A']
1738,SERCA2,Ca2+-ATPases,['ATP2A2']
1739,SERCA3,Ca2+-ATPases,['ATP2A3']
1740,PMCA1,Ca2+-ATPases,['ATP2B1']
1741,PMCA2,Ca2+-ATPases,['ENSGALG00000030908']
1742,PMCA4,Ca2+-ATPases,['ATP2B4']
1743,SPCA1,Ca2+-ATPases,['ATP2C1']
1744,DRA,Chloride/bicarbonate exchangers,['SLC26A3']
1745,Pendrin,Chloride/bicarbonate exchangers,['SLC26A4']
1746,PAT-1,Chloride/bicarbonate exchangers,['SLC26A6']
1747,CHT,Choline transporter,['SLC5A7']
1748,Glucose transporter  5,Class II transporters,['SLC2A5']
1749,Glucose transporter  7,Class II transporters,"['ENSGALG00000005778', 'ENSGALG00000006320', 'ENSGALG00000007803', 'SLC2A11L1', 'ENSGALG00000030121', 'ENSGALG00000046572']"
1750,Glucose transporter  9,Class II transporters,['SLC2A9']
1751,Glucose transporter  6,Class II transporters,['SLC2A6']
1752,Glucose transporter  8,Class II transporters,['SLC2A8']
1753,Glucose transporter  10,Class II transporters,['SLC2A10']
1754,Glucose transporter  12,Class II transporters,['SLC2A12']
1755,Glucose transporter  1,Class I transporters,['SLC2A1']
1756,Glucose transporter  2,Class I transporters,['SLC2A2']
1757,Glucose transporter  3,Class I transporters,"['SLC2A14', 'SLC2A14']"
1758,Glucose transporter  4,Class I transporters,['ENSGALG00000049504']
1759,ATP7A,Cu+-ATPases,['ATP7A']
1760,ATP7B,Cu+-ATPases,['ATP7B']
1761,F-type ATPase α subunit,F-type ATPase,"['ATP5A1Z', 'ENSGALG00000043758']"
1762,F-type ATPase β subunit,F-type ATPase,['ATP5B']
1763,F-type ATPase γ subunit,F-type ATPase,['TAF3']
1764,F-type ATPase δ subunit,F-type ATPase,['ATP5F1D']
1765,F-type ATPase A subunit,F-type ATPase,['ATP6']
1766,F-type ATPase B subunit,F-type ATPase,"['ATP5PB', 'ATP5PB']"
1767,F-type ATPase D subunit,F-type ATPase,['ATP5PD']
1768,F-type ATPase E subunit,F-type ATPase,['ATP5I']
1769,F-type ATPase F2 subunit,F-type ATPase,['ATP5J2']
1770,F-type ATPase F6 subunit,F-type ATPase,['ATP5PF']
1771,GAT1,GABA transporter subfamily,['SLC6A1']
1772,GAT2,GABA transporter subfamily,['SLC6A13']
1773,GAT3,GABA transporter subfamily,['SLC6A11']
1774,BGT1,GABA transporter subfamily,['SLC6A12']
1775,TauT,GABA transporter subfamily,['SLC6A6']
1776,Excitatory amino acid transporter 1,Glutamate transporter subfamily,['SLC1A3']
1777,Excitatory amino acid transporter 2,Glutamate transporter subfamily,['SLC1A2']
1778,Excitatory amino acid transporter 3,Glutamate transporter subfamily,['SLC1A1']
1779,Excitatory amino acid transporter 4,Glutamate transporter subfamily,['SLC1A6']
1780,Excitatory amino acid transporter 5,Glutamate transporter subfamily,['SLC1A7']
1781,GlyT1,Glycine transporter subfamily,['SLC6A9']
1782,GlyT2,Glycine transporter subfamily,['SLC6A5']
1783,"ATB0,+",Glycine transporter subfamily,['ENSGALG00000005957']
1784,PROT,Glycine transporter subfamily,['SLC6A7']
1785,Sodium/glucose cotransporter 1,Hexose transporter family,['SLC5A1']
1786,Sodium/glucose cotransporter 2,Hexose transporter family,['ENSGALG00000052298']
1787,Low affinity sodium-glucose cotransporter,Hexose transporter family,['ENSGALG00000017216']
1788,Sodium/glucose cotransporter 4,Hexose transporter family,['SLC5A9']
1789,Sodium/glucose cotransporter 5,Hexose transporter family,['SLC5A10']
1790,ATP4A,H+/K+-ATPases,['ENSGALG00000048440']
1791,ATP12A,H+/K+-ATPases,['ATP12A']
1792,ATP4B,H+/K+-ATPases,['ATP4B']
1793,mitochondrial carrier 1,Miscellaneous SLC25 mitochondrial transporters,['MTCH1']
1794,Mitoferrin2,Miscellaneous SLC25 mitochondrial transporters,['SLC25A28']
1795,Mitoferrin1,Miscellaneous SLC25 mitochondrial transporters,['SLC25A37']
1796,SLC25A46,Miscellaneous SLC25 mitochondrial transporters,['SLC25A46']
1797,solute carrier family 25 member 47,Mitochondrial amino acid transporter subfamily,['SLC25A47']
1798,solute carrier family 25 member 48,Mitochondrial amino acid transporter subfamily,['SLC25A48']
1799,AGC1,Mitochondrial amino acid transporter subfamily,['SLC25A12']
1800,AGC2,Mitochondrial amino acid transporter subfamily,['SLC25A13']
1801,Mitochondrial glutamate carrier 1,Mitochondrial amino acid transporter subfamily,"['SLC25A22', 'SLC25A22']"
1802,Mitochondrial ornithine transporter 1 ,Mitochondrial amino acid transporter subfamily,['SLC25A15']
1803,Carnitine/acylcarnitine carrier,Mitochondrial amino acid transporter subfamily,['SLC25A20']
1804,ORNT3,Mitochondrial amino acid transporter subfamily,['SLC25A29']
1805,SLC25A38,Mitochondrial amino acid transporter subfamily,['SLC25A38']
1806,CGI-69,Mitochondrial amino acid transporter subfamily,['SLC25A39']
1807,MCFP,Mitochondrial amino acid transporter subfamily,['SLC25A40']
1808,SLC25A44,Mitochondrial amino acid transporter subfamily,['SLC25A44']
1809,Mitochondrial citrate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A1']
1810,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A10']
1811,Mitochondrial oxoglutarate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A11']
1812,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A21']
1813,SLC25A34,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A34']
1814,Mitochondrial adenine nucleotide translocator 1,Mitochondrial nucleotide transporter subfamily,['SLC25A4']
1815,Mitochondrial adenine nucleotide translocator 2,Mitochondrial nucleotide transporter subfamily,['SLC25A5']
1816,Graves disease carrier,Mitochondrial nucleotide transporter subfamily,['DNA2']
1817,Peroxisomal membrane protein,Mitochondrial nucleotide transporter subfamily,['SLC25A17']
1818,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,['SLC25A19']
1819,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,['SLC25A26']
1820,SLC25A42,Mitochondrial nucleotide transporter subfamily,['SLC25A42']
1821,Mitochondrial phosphate carrier 1,Mitochondrial nucleotide transporter subfamily,['SLC25A24']
1822,Mitochondrial phosphate carrier 3,Mitochondrial nucleotide transporter subfamily,['SLC25A25']
1823,MFT,Mitochondrial nucleotide transporter subfamily,['SLC25A32']
1824,PNC1,Mitochondrial nucleotide transporter subfamily,['SLC25A33']
1825,SLC25A36,Mitochondrial nucleotide transporter subfamily,['SLC25A36']
1826,Mitochondrial phosphate carrier,Mitochondrial phosphate transporters,['SLC25A3']
1827,Uncoupling protein 3,Mitochondrial uncoupling proteins,['UCP3']
1828,Uncoupling protein 5,Mitochondrial uncoupling proteins,['SLC25A14']
1829,KMCP1,Mitochondrial uncoupling proteins,['SLC25A30']
1830,NET,Monoamine transporter subfamily,['SLC6A2']
1831,SERT,Monoamine transporter subfamily,['SLC6A4']
1832,sodium/potassium-transporting ATPase subunit α-1,Na+/K+-ATPases,['ATP1A1']
1833,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,['ATP1B1']
1834,sodium/potassium-transporting ATPase subunit β-2,Na+/K+-ATPases,['ENSGALG00000053449']
1835,sodium/potassium-transporting ATPase subunit β-3,Na+/K+-ATPases,['ATP1B3']
1836,B0AT1,Neutral amino acid transporter subfamily,['SLC6A19']
1837,B0AT2,Neutral amino acid transporter subfamily,['SLC6A15']
1838,B0AT3,Neutral amino acid transporter subfamily,['SLC6A18']
1839,NTT4,Neutral amino acid transporter subfamily,['SLC6A17']
1840,SIT1,Neutral amino acid transporter subfamily,['SLC6A20']
1841,Organic anion transporter 2,Organic anion transporters (OATs),['SLC22A7']
1842,Organic anion transporter 3,Organic anion transporters (OATs),['ENSGALG00000048258']
1843,Organic cation transporter 2,Organic cation transporters (OCT),"['ENSGALG00000011579', 'ENSGALG00000011615', 'ENSGALG00000047176']"
1844,Organic cation transporter 3,Organic cation transporters (OCT),['SLC22A3']
1845,Organic cation/carnitine transporter 2,Organic zwitterions/cation transporters (OCTN),"['SLC22A4', 'SLC22A5']"
1846,Organic cation transporter-like 3,Orphan or poorly characterized SLC22 family members,"['ENSGALG00000005934', 'ENSGALG00000006018']"
1847,Fly-like putative transporter 1,Orphan or poorly characterized SLC22 family members,['SLC22A15']
1848,Organic cation transporter-like 2,Orphan or poorly characterized SLC22 family members,['SLC22A18']
1849,SLC22A23,Orphan or poorly characterized SLC22 family members,['SLC22A23']
1850,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,['SLC38A6']
1851,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,['SLC38A7']
1852,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,['SLC38A8']
1853,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,['SLC38A9']
1854,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,['SLC38A10']
1855,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,['SLC38A11']
1856,Prestin,Other SLC26 anion exchangers,['SLC26A5']
1857,Tat1,Other SLC26 anion exchangers,['SLC26A8']
1858,KBAT,Other SLC26 anion exchangers,['SLC26A11']
1859,Phospholipid-transporting ATPase IA,Phospholipid-transporting ATPases,['ATP8A1']
1860,Phospholipid-transporting ATPase IC,Phospholipid-transporting ATPases,['ATP8B1']
1861,Phospholipid-transporting ATPase ID,Phospholipid-transporting ATPases,['ATP8B2']
1862,Phospholipid-transporting ATPase IK,Phospholipid-transporting ATPases,['ATP8B3']
1863,Probable phospholipid-transporting ATPase IIA,Phospholipid-transporting ATPases,['ATP9A']
1864,Probable phospholipid-transporting ATPase IIB,Phospholipid-transporting ATPases,['ATP9B']
1865,Probable phospholipid-transporting ATPase VA,Phospholipid-transporting ATPases,['ATP10A']
1866,Probable phospholipid-transporting ATPase VB,Phospholipid-transporting ATPases,['ATP10B']
1867,Probable phospholipid-transporting ATPase VD,Phospholipid-transporting ATPases,['ATP10D']
1868,Probable phospholipid-transporting ATPase IH,Phospholipid-transporting ATPases,['ATP11A']
1869,Probable phospholipid-transporting ATPase IF,Phospholipid-transporting ATPases,['ATP11B']
1870,Phospholipid-transporting ATPase IG,Phospholipid-transporting ATPases,['ATP11C']
1871,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,['SLC2A13']
1872,Sat-1,Selective sulphate transporters,['SLC26A1']
1873,DTDST,Selective sulphate transporters,['SLC26A2']
1874,Sialin,Sialic acid transporter,['SLC17A5']
1875,Sodium/bile acid and sulphated solute cotransporter 2,SLC10 family of sodium-bile acid co-transporters,['SLC10A2']
1876,Sodium/bile acid and sulphated solute cotransporter 4,SLC10 family of sodium-bile acid co-transporters,['SLC10A4']
1877,Sodium/bile acid and sulphated solute cotransporter 7,SLC10 family of sodium-bile acid co-transporters,['SLC10A7']
1878,NRAMP1,SLC11 family of proton-coupled metal ion transporters,['SLC11A1']
1879,DMT1,SLC11 family of proton-coupled metal ion transporters,['SLC11A2']
1880,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,['SLC12A1']
1881,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,['SLC12A2']
1882,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,['SLC12A4']
1883,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,['SLC12A5']
1884,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,['SLC12A7']
1885,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,"['ENSGALG00000012045', 'ENSGALG00000045127']"
