,receptor,family,gene
1473,PLCβ4,Phosphoinositide-specific phospholipase C,['PLCB4']
1474,PLCγ1,Phosphoinositide-specific phospholipase C,['PLCG1']
1475,PLCγ2,Phosphoinositide-specific phospholipase C,['PLCG2']
1476,PLCδ1,Phosphoinositide-specific phospholipase C,['PLCD1']
1477,PLCδ3,Phosphoinositide-specific phospholipase C,['PLCD3']
1478,PLCδ4,Phosphoinositide-specific phospholipase C,['PLCD4']
1479,PLCε1,Phosphoinositide-specific phospholipase C,['PLCE1']
1480,PLCζ1,Phosphoinositide-specific phospholipase C,"['ENSACAG00000017592', 'ENSACAG00000029483']"
1481,PLCη1,Phosphoinositide-specific phospholipase C,['PLCH1']
1482,PLCη2,Phosphoinositide-specific phospholipase C,['PLCH2']
1483,sPLA2-1B,Phospholipase A2,['PLA2G1B']
1484,sPLA2-3,Phospholipase A2,['ENSACAG00000010184']
1485,cPLA2-4A,Phospholipase A2,['PLA2G4A']
1486,cPLA2-4C,Phospholipase A2,"['ENSACAG00000010980', 'ENSACAG00000028709', 'ENSACAG00000028737']"
1487,cPLA2-4E,Phospholipase A2,"['ENSACAG00000014943', 'ENSACAG00000015030', 'ENSACAG00000015080', 'ENSACAG00000028594']"
1488,cPLA2-4F,Phospholipase A2,['PLA2G4F']
1489,PLA2-G5,Phospholipase A2,['ENSACAG00000003350']
1490,iPLA2-G6,Phospholipase A2,['PLA2G6']
1491,PLA2-G7,Phospholipase A2,['PLA2G7']
1492,sPLA2-12A,Phospholipase A2,['PLA2G12A']
1493,platelet activating factor acetylhydrolase 2,Phospholipase A2,['PAFAH2']
1494,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,['PHKG2']
1495,"Pim-1 proto-oncogene, serine/threonine kinase",PIM family,['PIM1']
1496,"Pim-2 proto-oncogene, serine/threonine kinase",PIM family,['PIM2']
1497,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,['PIM3']
1498,cyclin dependent kinase 11B,PITSLRE subfamily,['ENSACAG00000004488']
1499,polo like kinase 1,Polo-like kinase (PLK) family,['PLK1']
1500,polo like kinase 2,Polo-like kinase (PLK) family,['PLK2']
1501,polo like kinase 3,Polo-like kinase (PLK) family,['PLK3']
1502,polo like kinase 4,Polo-like kinase (PLK) family,['PLK4']
1503,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,['PARP1']
1504,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,['PARP2']
1505,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,['PARP3']
1506,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,['EGLN2']
1507,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,['ENSACAG00000002805']
1508,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,['EGLN3']
1509,CYP5A1,Prostaglandin synthases,['TBXAS1']
1510,mPGES1,Prostaglandin synthases,['PTGES']
1511,mPGES2,Prostaglandin synthases,['PTGES2']
1512,cPGES,Prostaglandin synthases,['PTGES3']
1513,CBR1,Prostaglandin synthases,"['ENSACAG00000012533', 'ENSACAG00000028355', 'ENSACAG00000012533', 'ENSACAG00000028355']"
1514,HPGD,Prostaglandin synthases,['HPGD']
1515,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,['PRKAR1A']
1516,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,['PRKAR1B']
1517,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,['PRKAR2A']
1518,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,['PRKAR2B']
1519,protein kinase X-linked,Protein kinase A (PKA) family,['ENSACAG00000005723']
1520,protein kinase D1,Protein kinase D (PKD) family,['PRKD1']
1521,protein kinase D2,Protein kinase D (PKD) family,"['ENSACAG00000011985', 'ENSACAG00000028612']"
1522,protein kinase D3,Protein kinase D (PKD) family,['PRKD3']
1523,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,['PRKG2']
1524,protein kinase N1,Protein kinase N (PKN) family,['PKN1']
1525,protein kinase N2,Protein kinase N (PKN) family,['PKN2']
1526,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),['PTPN1']
1527,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),['PTPN22']
1528,pre-mRNA processing factor 4B,PRP4 subfamily,['PRPF4B']
1529,protein serine kinase H1,PSK family,['PSKH1']
1530,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,['BCKDK']
1531,salt inducible kinase 1,QIK subfamily,['ENSACAG00000017841']
1532,salt inducible kinase 2,QIK subfamily,['SIK2']
1533,"RAB27A, member RAS oncogene family",RAB subfamily,['RAB27A']
1534,"A-Raf proto-oncogene, serine/threonine kinase",RAF family,['ARAF']
1535,"B-Raf proto-oncogene, serine/threonine kinase",RAF family,['BRAF']
1536,kinase suppressor of ras 1,RAF family,['KSR1']
1537,kinase suppressor of ras 2,RAF family,['KSR2']
1538,"Raf-1 proto-oncogene, serine/threonine kinase",RAF family,['RAF1']
1539,HRAS,RAS subfamily,['HRAS']
1540,NRAS,RAS subfamily,['NRAS']
1541,KRAS,RAS subfamily,['KRAS']
1542,male germ cell associated kinase,RCK family,['MAK']
1543,MOK protein kinase,RCK family,['MOK']
1544,receptor interacting serine/threonine kinase 1,Receptor interacting protein kinase (RIPK) family,['RIPK1']
1545,receptor interacting serine/threonine kinase 2,Receptor interacting protein kinase (RIPK) family,['RIPK2']
1546,receptor interacting serine/threonine kinase 3,Receptor interacting protein kinase (RIPK) family,"['ENSACAG00000009321', 'ENSACAG00000025962']"
1547,receptor interacting serine/threonine kinase 4,Receptor interacting protein kinase (RIPK) family,['RIPK4']
1548,Rho associated coiled-coil containing protein kinase 1,Rho kinase,['ROCK1']
1549,Rho associated coiled-coil containing protein kinase 2,Rho kinase,['ROCK2']
1550,RIO kinase 1,RIO1 subfamily,['RIOK1']
1551,RIO kinase 2,RIO2 subfamily,['RIOK2']
1552,RIO kinase 3,RIO3 subfamily,['RIOK3']
1553,ribosomal protein S6 kinase C1,RSKL family,['RPS6KC1']
1554,ribosomal protein S6 kinase like 1,RSKL family,['RPS6KL1']
1555,SGK494,RSKR subfamily,['ENSACAG00000014021']
1556,ribosomal protein S6 kinase A1,RSK subfamily,"['ENSACAG00000016599', 'ENSACAG00000023067']"
1557,ribosomal protein S6 kinase A3,RSK subfamily,['RPS6KA3']
1558,ribosomal protein S6 kinase A2,RSK subfamily,['RPS6KA2']
1559,ribosomal protein S6 kinase A6,RSK subfamily,"['ENSACAG00000013019', 'ENSACAG00000014143']"
1560,Cathepsin A,S10: Carboxypeptidase Y,['CTSA']
1561,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,['SCPEP1']
1562,Vitellogenic carboxypeptidase-like protein,S10: Carboxypeptidase Y,['CPVL']
1563,chymotrypsin C,S1: Chymotrypsin,['ENSACAG00000011397']
1564,chymotrypsin like,S1: Chymotrypsin,['CTRL']
1565,chymotrypsin like elastase 1,S1: Chymotrypsin,['CELA1']
1566,complement C1r,S1: Chymotrypsin,['C1R']
1567,complement C1s,S1: Chymotrypsin,"['ENSACAG00000007857', 'ENSACAG00000024727']"
1568,complement factor B,S1: Chymotrypsin,"['ENSACAG00000011208', 'ENSACAG00000011208']"
1569,coagulation factor VII,S1: Chymotrypsin,['F7']
1570,coagulation factor IX,S1: Chymotrypsin,['F9']
1571,coagulation factor X,S1: Chymotrypsin,['F10']
1572,coagulation factor XI,S1: Chymotrypsin,['F11']
1573,coagulation factor XII,S1: Chymotrypsin,['F12']
1574,granzyme A,S1: Chymotrypsin,"['ENSACAG00000015449', 'ENSACAG00000015452']"
1575,kallikrein 1,S1: Chymotrypsin,"['ENSACAG00000016715', 'ENSACAG00000016715', 'ENSACAG00000016715']"
1576,plasminogen,S1: Chymotrypsin,['PLG']
1577,"plasminogen activator, tissue type",S1: Chymotrypsin,['PLAT']
1578,"plasminogen activator, urokinase",S1: Chymotrypsin,['ENSACAG00000028581']
1579,serine protease 8,S1: Chymotrypsin,['PRSS8']
1580,"protein C, inactivator of coagulation factors Va and VIIIa",S1: Chymotrypsin,['PROC']
1581,suppression of tumorigenicity 14,S1: Chymotrypsin,['ST14']
1582,transmembrane serine protease 2,S1: Chymotrypsin,['TMPRSS2']
1583,transmembrane serine protease 6,S1: Chymotrypsin,['TMPRSS6']
1584,transmembrane serine protease 11D,S1: Chymotrypsin,"['ENSACAG00000017225', 'ENSACAG00000017231']"
1585,Dipeptidyl-peptidase 7,S28: Lysosomal Pro-Xaa carboxypeptidase,['DPP7']
1586,Prolylcarboxypeptidase,S28: Lysosomal Pro-Xaa carboxypeptidase,['PRCP']
1587,"lipase, gastric",S33: Prolyl aminopeptidase,['ENSACAG00000014981']
1588,protein phosphatase methylesterase 1,S33: Prolyl aminopeptidase,['PPME1']
1589,Monoacylglycerol lipase,S33: Prolyl aminopeptidase,['MGLL']
1590,"furin, paired basic amino acid cleaving enzyme",S8: Subtilisin,['FURIN']
1591,"membrane bound transcription factor peptidase, site 1",S8: Subtilisin,['MBTPS1']
1592,proprotein convertase subtilisin/kexin type 1,S8: Subtilisin,['PCSK1']
1593,proprotein convertase subtilisin/kexin type 2,S8: Subtilisin,['PCSK2']
1594,proprotein convertase subtilisin/kexin type 4,S8: Subtilisin,['PCSK4']
1595,proprotein convertase subtilisin/kexin type 5,S8: Subtilisin,['PCSK5']
1596,proprotein convertase subtilisin/kexin type 6,S8: Subtilisin,"['ENSACAG00000003161', 'ENSACAG00000006132']"
1597,proprotein convertase subtilisin/kexin type 7,S8: Subtilisin,['ENSACAG00000002013']
1598,proprotein convertase subtilisin/kexin type 9,S8: Subtilisin,['PCSK9']
1599,tripeptidyl peptidase 2,S8: Subtilisin,['TPP2']
1600,acylaminoacyl-peptide hydrolase,S9: Prolyl oligopeptidase,['APEH']
1601,dipeptidyl peptidase 8,S9: Prolyl oligopeptidase,['DPP8']
1602,dipeptidyl peptidase 9,S9: Prolyl oligopeptidase,['DPP9']
1603,prolyl endopeptidase,S9: Prolyl oligopeptidase,['PREP']
1604,prolyl endopeptidase like,S9: Prolyl oligopeptidase,['PREPL']
1605,SCY1 like pseudokinase 1,SCY1 family,['ENSACAG00000022636']
1606,SCY1 like pseudokinase 2,SCY1 family,['SCYL2']
1607,serine palmitoyltransferase long chain base subunit 1,Serine palmitoyltransferase,['SPTLC1']
1608,serine palmitoyltransferase long chain base subunit 2,Serine palmitoyltransferase,['SPTLC2']
1609,serine palmitoyltransferase long chain base subunit 3,Serine palmitoyltransferase,"['ENSACAG00000001123', 'ENSACAG00000024034']"
1610,serine palmitoyltransferase small subunit A,Serine palmitoyltransferase,['SPTSSA']
1611,serine palmitoyltransferase small subunit B,Serine palmitoyltransferase,['SPTSSB']
1612,"protein kinase domain containing, cytoplasmic",SgK493 family,['PKDCC']
1613,serum/glucocorticoid regulated kinase 1,SGK family,['SGK1']
1614,serum/glucocorticoid regulated kinase 2,SGK family,['SGK2']
1615,serum/glucocorticoid regulated kinase family member 3,SGK family,['SGK3']
1616,STE20 like kinase,SLK subfamily,['SLK']
1617,serine/threonine kinase 10,SLK subfamily,['STK10']
1618,PX domain containing serine/threonine kinase like,Slob family,['PXK']
1619,SNF related kinase,SNRK subfamily,['SNRK']
1620,"delta 4-desaturase, sphingolipid 1",Sphingolipid Δ4-desaturase,['DEGS1']
1621,"delta 4-desaturase, sphingolipid 2",Sphingolipid Δ4-desaturase,['DEGS2']
1622,sphingomyelin phosphodiesterase 1,Sphingomyelin phosphodiesterase,['SMPD1']
1623,sphingomyelin phosphodiesterase 2,Sphingomyelin phosphodiesterase,['SMPD2']
1624,sphingomyelin phosphodiesterase 3,Sphingomyelin phosphodiesterase,['SMPD3']
1625,sphingomyelin phosphodiesterase 4,Sphingomyelin phosphodiesterase,['SMPD4']
1626,sphingomyelin phosphodiesterase acid-like 3A,Sphingomyelin phosphodiesterase,['SMPDL3A']
1627,sphingomyelin phosphodiesterase acid-like 3B,Sphingomyelin phosphodiesterase,['SMPDL3B']
1628,sphingomyelin synthase 1,Sphingomyelin synthase,['SGMS1']
1629,sphingomyelin synthase 2,Sphingomyelin synthase,['SGMS2']
1630,sterile alpha motif domain containing 8,Sphingomyelin synthase,['SAMD8']
1631,sphingosine-1-phosphate lyase 1,Sphingosine 1-phosphate lyase,['SGPL1']
1632,sphingosine-1-phosphate phosphatase 1,Sphingosine 1-phosphate phosphatase,['SGPP1']
1633,sphingosine-1-phosphate phosphatase 2,Sphingosine 1-phosphate phosphatase,['SGPP2']
1634,sphingosine kinase 1,Sphingosine kinase,['SPHK1']
1635,sphingosine kinase 2,Sphingosine kinase,['SPHK2']
1636,"BLK proto-oncogene, Src family tyrosine kinase",Src family,['ENSACAG00000011166']
1637,"FGR proto-oncogene, Src family tyrosine kinase",Src family,['FGR']
1638,fyn related Src family tyrosine kinase,Src family,['FRK']
1639,"FYN proto-oncogene, Src family tyrosine kinase",Src family,['FYN']
1640,"HCK proto-oncogene, Src family tyrosine kinase",Src family,['HCK']
1641,"LCK proto-oncogene, Src family tyrosine kinase",Src family,['ENSACAG00000004198']
1642,"LYN proto-oncogene, Src family tyrosine kinase",Src family,['LYN']
1643,protein tyrosine kinase 6,Src family,['PTK6']
1644,"SRC proto-oncogene, non-receptor tyrosine kinase",Src family,['SRC']
1645,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites,Src family,['SRMS']
1646,"YES proto-oncogene 1, Src family tyrosine kinase",Src family,['YES1']
1647,SRSF protein kinase 1,SRPK family,['SRPK1']
1648,SRSF protein kinase 2,SRPK family,['SRPK2']
1649,SRSF protein kinase 3,SRPK family,['SRPK3']
1650,mitogen-activated protein kinase kinase kinase 1,STE11 family,['MAP3K1']
1651,mitogen-activated protein kinase kinase kinase 2,STE11 family,['MAP3K2']
1652,mitogen-activated protein kinase kinase kinase 3,STE11 family,['MAP3K3']
1653,mitogen-activated protein kinase kinase kinase 4,STE11 family,['MAP3K4']
1654,mitogen-activated protein kinase kinase kinase 5,STE11 family,['MAP3K5']
1655,mitogen-activated protein kinase kinase kinase 6,STE11 family,['MAP3K6']
1656,mitogen-activated protein kinase kinase 2,STE7 family,['ENSACAG00000000286']
1657,mitogen-activated protein kinase kinase 3,STE7 family,"['MAP2K3', 'MAP2K3']"
1658,mitogen-activated protein kinase kinase 4,STE7 family,['MAP2K4']
1659,mitogen-activated protein kinase kinase 5,STE7 family,['MAP2K5']
1660,mitogen-activated protein kinase kinase 6,STE7 family,['ENSACAG00000029036']
1661,mitogen-activated protein kinase kinase 7,STE7 family,['MAP2K7']
1662,mitogen-activated protein kinase kinase kinase 14,STE-unique family,['MAP3K14']
1663,mitogen-activated protein kinase kinase kinase 8,STE-unique family,['MAP3K8']
1664,STE20 related adaptor alpha,STLK subfamily,['STRADA']
1665,STE20 related adaptor beta,STLK subfamily,['STRADB']
1666,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",Sugar phosphatases,['PFKFB3']
1667,spleen associated tyrosine kinase,Syk family,['SYK']
1668,proteasome 20S subunit beta 1,T1: Proteasome,['PSMB1']
1669,proteasome 20S subunit beta 2,T1: Proteasome,['PSMB2']
1670,proteasome 20S subunit beta 5,T1: Proteasome,['PSMB5']
1671,proteasome 20S subunit beta 6,T1: Proteasome,"['PSMB6', 'PSMB6']"
1672,proteasome 20S subunit beta 8,T1: Proteasome,['PSMB8']
1673,proteasome 20S subunit beta 9,T1: Proteasome,['PSMB9']
1674,taspase 1,T2: Glycosylasparaginase precursor,"['ENSACAG00000000965', 'ENSACAG00000026262']"
1675,cyclin dependent kinase 14,TAIRE subfamily,['CDK14']
1676,cyclin dependent kinase 15,TAIRE subfamily,['CDK15']
1677,cyclin dependent kinase 16,TAIRE subfamily,['CDK16']
1678,cyclin dependent kinase 17,TAIRE subfamily,['CDK17']
1679,cyclin dependent kinase 18,TAIRE subfamily,['CDK18']
1680,mitogen-activated protein kinase kinase kinase 7,TAK1 subfamily,"['MAP3K7', 'MAP3K7']"
1681,TAO kinase 1,TAO subfamily,['TAOK1']
1682,TAO kinase 2,TAO subfamily,['TAOK2']
1683,TAO kinase 3,TAO subfamily,['TAOK3']
1684,tau tubulin kinase 1,Tau tubulin kinase (TTBK) family,['TTBK1']
1685,tau tubulin kinase 2,Tau tubulin kinase (TTBK) family,['TTBK2']
1686,TBC1 domain containing kinase,TBCK family,['TBCK']
1687,BMX non-receptor tyrosine kinase,Tec family,['BMX']
1688,Bruton tyrosine kinase,Tec family,['BTK']
1689,IL2 inducible T cell kinase,Tec family,['ITK']
1690,tec protein tyrosine kinase,Tec family,['TEC']
1691,testis associated actin remodelling kinase 1,TESK subfamily,['TESK1']
1692,testis associated actin remodelling kinase 2,TESK subfamily,['TESK2']
1693,testis specific serine kinase 2,Testis specific kinase (TSSK) family,['TSSK2']
1694,testis specific serine kinase 3,Testis specific kinase (TSSK) family,['TSSK3']
1695,testis specific serine kinase 6,Testis specific kinase (TSSK) family,"['ENSACAG00000006724', 'ENSACAG00000021099']"
1696,thyroid peroxidase,Thyroid hormone turnover,['TPO']
1697,iodotyrosine deiodinase,Thyroid hormone turnover,['IYD']
1698,tripartite motif containing 28,TIF1 family,['TRIM28']
1699,tripartite motif containing 33,TIF1 family,['TRIM33']
1700,mixed lineage kinase domain like pseudokinase,TKL-unique family,['MLKL']
1701,PDZ binding kinase,TOPK family,['PBK']
1702,tousled like kinase 1,Tousled-like kinase (TLK) family,"['TLK1', 'TLK1']"
1703,tousled like kinase 2,Tousled-like kinase (TLK) family,['TLK2']
1704,tribbles pseudokinase 1,Trbl family,['TRIB1']
1705,tribbles pseudokinase 2,Trbl family,['TRIB2']
1706,tribbles pseudokinase 3,Trbl family,['TRIB3']
1707,kalirin RhoGEF kinase,Trio family,['KALRN']
1708,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",Trio family,['OBSCN']
1709,trio Rho guanine nucleotide exchange factor,Trio family,"['ENSACAG00000005742', 'ENSACAG00000027271']"
1710,TTK protein kinase,TTK family,['TTK']
1711,twinfilin actin binding protein 1,Twinfilin subfamily,['TWF1']
1712,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Type II PIP kinases (1-phosphatidylinositol-5-phosphate 4-kinase family),['PIP4K2B']
1713,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Type II PIP kinases (1-phosphatidylinositol-5-phosphate 4-kinase family),['PIP4K2C']
1714,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Type I PIP kinases (1-phosphatidylinositol-4-phosphate 5-kinase family),['PIP5K1A']
1715,UDP glucuronosyltransferase family 1 member A1,UDP glucuronosyltransferases (UGT),['UGT1A1']
1716,serine/threonine kinase 36,Unc-51-like kinase (ULK) family,['STK36']
1717,unc-51 like autophagy activating kinase 1,Unc-51-like kinase (ULK) family,['ULK1']
1718,unc-51 like autophagy activating kinase 2,Unc-51-like kinase (ULK) family,['ULK2']
1719,unc-51 like kinase 3,Unc-51-like kinase (ULK) family,"['ENSACAG00000016980', 'ENSACAG00000027200']"
1720,unc-51 like kinase 4,Unc-51-like kinase (ULK) family,"['ENSACAG00000004565', 'ENSACAG00000024656']"
1721,VRK serine/threonine kinase 1,Vaccina related kinase (VRK) family,['VRK1']
1722,VRK serine/threonine kinase 2,Vaccina related kinase (VRK) family,['VRK2']
1723,VRK serine/threonine kinase 3,Vaccina related kinase (VRK) family,['ENSACAG00000015284']
1724,phosphoinositide-3-kinase regulatory subunit 4,VPS15 family,['PIK3R4']
1725,"protein kinase, membrane associated tyrosine/threonine 1",WEE family,['PKMYT1']
1726,WEE1 G2 checkpoint kinase,WEE family,['WEE1']
1727,WEE2 oocyte meiosis inhibiting kinase,WEE family,['WEE2']
1728,WNK lysine deficient protein kinase 1,Wnk family,['WNK1']
1729,WNK lysine deficient protein kinase 2,Wnk family,['WNK2']
1730,WNK lysine deficient protein kinase 3,Wnk family,"['ENSACAG00000012261', 'ENSACAG00000024083']"
1731,WNK lysine deficient protein kinase 4,Wnk family,['WNK4']
1732,serine/threonine kinase 32A,YANK family,['STK32A']
1733,serine/threonine kinase 32C,YANK family,['STK32C']
1734,serine/threonine kinase 24,YSK subfamily,['STK24']
1735,serine/threonine kinase 25,YSK subfamily,['STK25']
1736,serine/threonine-protein kinase MST4,YSK subfamily,['STK26']
1737,ABCA1,ABCA subfamily,['ABCA1']
1738,ABCA2,ABCA subfamily,['ABCA2']
1739,ABCA3,ABCA subfamily,"['ENSACAG00000001236', 'ENSACAG00000027560']"
1740,ABCA4,ABCA subfamily,['ABCA4']
1741,ABCA5,ABCA subfamily,"['ENSACAG00000015022', 'ENSACAG00000022793']"
1742,ABCA12,ABCA subfamily,['ABCA12']
1743,ABCB1,ABCB subfamily,['ABCB4']
1744,ABCB2,ABCB subfamily,['ENSACAG00000024655']
1745,ABCB3,ABCB subfamily,"['ENSACAG00000006481', 'ENSACAG00000025984', 'ENSACAG00000006481', 'ENSACAG00000025984']"
1746,ABCB4,ABCB subfamily,['ABCB4']
1747,ABCB5,ABCB subfamily,['ENSACAG00000001058']
1748,ABCB6,ABCB subfamily,['ABCB6']
1749,ABCB7,ABCB subfamily,['ABCB7']
1750,ABCB8,ABCB subfamily,['ABCB8']
1751,ABCB9,ABCB subfamily,['ABCB9']
1752,ABCB10,ABCB subfamily,['ABCB10']
1753,ABCB11,ABCB subfamily,['ABCB11']
1754,ABCC1,ABCC subfamily,['ABCC1']
1755,ABCC4,ABCC subfamily,['ABCC4']
1756,ABCC5,ABCC subfamily,['ABCC5']
1757,ABCC6,ABCC subfamily,['ABCC6']
1758,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",ABCC subfamily,['ABCC8']
1759,ABCC9,ABCC subfamily,['ABCC9']
1760,ABCC12,ABCC subfamily,['ABCC12']
1761,ABCD1,ABCD subfamily of peroxisomal ABC transporters,['ABCD1']
1762,ABCD2,ABCD subfamily of peroxisomal ABC transporters,['ABCD2']
1763,ABCD3,ABCD subfamily of peroxisomal ABC transporters,['ABCD3']
1764,ABCG1,ABCG subfamily,['ABCG1']
1765,ABCG4,ABCG subfamily,['ABCG4']
1766,ABCG5,ABCG subfamily,['ABCG5']
1767,ABCG8,ABCG subfamily,['ABCG8']
1768,Alanine/serine/cysteine transporter 1,Alanine/serine/cysteine transporter subfamily,['SLC1A4']
1769,Alanine/serine/cysteine transporter 2,Alanine/serine/cysteine transporter subfamily,['SLC1A5']
1770,SLC26A7,Anion channels,['SLC26A7']
1771,SLC26A9,Anion channels,['SLC26A9']
1772,Anion exchange protein 1,Anion exchangers,['SLC4A1']
1773,Anion exchange protein 2,Anion exchangers,['SLC4A2']
1774,Anion exchange protein 3,Anion exchangers,['SLC4A3']
1775,Anion exchange protein 4,Anion exchangers,['SLC4A9']
1776,SERCA2,Ca2+-ATPases,['ATP2A2']
1777,PMCA1,Ca2+-ATPases,['ATP2B1']
1778,PMCA2,Ca2+-ATPases,['ENSACAG00000009556']
1779,PMCA3,Ca2+-ATPases,['ATP2B3']
1780,PMCA4,Ca2+-ATPases,['ATP2B4']
1781,SPCA1,Ca2+-ATPases,['ATP2C1']
1782,SPCA2,Ca2+-ATPases,['ATP2C2']
1783,DRA,Chloride/bicarbonate exchangers,['SLC26A3']
1784,Pendrin,Chloride/bicarbonate exchangers,['SLC26A4']
1785,PAT-1,Chloride/bicarbonate exchangers,['SLC26A6']
1786,CHT,Choline transporter,['SLC5A7']
1787,Glucose transporter  5,Class II transporters,"['ENSACAG00000004141', 'ENSACAG00000004714', 'ENSACAG00000007678', 'ENSACAG00000022584']"
1788,Glucose transporter  7,Class II transporters,"['ENSACAG00000005345', 'ENSACAG00000005467', 'ENSACAG00000011539', 'ENSACAG00000023670']"
1789,Glucose transporter  9,Class II transporters,['SLC2A9']
1790,Glucose transporter  6,Class II transporters,['SLC2A6']
1791,Glucose transporter  8,Class II transporters,['SLC2A8']
1792,Glucose transporter  10,Class II transporters,['SLC2A10']
1793,Glucose transporter  12,Class II transporters,['SLC2A12']
1794,Glucose transporter  2,Class I transporters,['SLC2A2']
1795,Glucose transporter  3,Class I transporters,"['ENSACAG00000011337', 'ENSACAG00000011337']"
1796,Glucose transporter  4,Class I transporters,['SLC2A4']
1797,ATP7A,Cu+-ATPases,['ATP7A']
1798,ATP7B,Cu+-ATPases,['ATP7B']
1799,F-type ATPase α subunit,F-type ATPase,['ATP5F1A']
1800,F-type ATPase β subunit,F-type ATPase,['ATP5F1B']
1801,F-type ATPase γ subunit,F-type ATPase,['TAF3']
1802,F-type ATPase δ subunit,F-type ATPase,['ATP5F1D']
1803,F-type ATPase ε subunit,F-type ATPase,['ATP5F1E']
1804,F-type ATPase A subunit,F-type ATPase,['ATP6']
1805,F-type ATPase B subunit,F-type ATPase,"['ATP5PB', 'ATP5PB']"
1806,F-type ATPase D subunit,F-type ATPase,['ATP5PD']
1807,F-type ATPase E subunit,F-type ATPase,['ATP5ME']
1808,F-type ATPase F6 subunit,F-type ATPase,['ATP5PF']
1809,GAT1,GABA transporter subfamily,['SLC6A1']
1810,GAT2,GABA transporter subfamily,['SLC6A13']
1811,GAT3,GABA transporter subfamily,['SLC6A11']
1812,BGT1,GABA transporter subfamily,['SLC6A12']
1813,TauT,GABA transporter subfamily,['SLC6A6']
1814,CT1,GABA transporter subfamily,['ENSACAG00000008691']
1815,Excitatory amino acid transporter 1,Glutamate transporter subfamily,['SLC1A3']
1816,Excitatory amino acid transporter 2,Glutamate transporter subfamily,['SLC1A2']
1817,Excitatory amino acid transporter 3,Glutamate transporter subfamily,['SLC1A1']
1818,Excitatory amino acid transporter 5,Glutamate transporter subfamily,['SLC1A7']
1819,GlyT1,Glycine transporter subfamily,['SLC6A9']
1820,GlyT2,Glycine transporter subfamily,['SLC6A5']
1821,"ATB0,+",Glycine transporter subfamily,['ENSACAG00000004828']
1822,PROT,Glycine transporter subfamily,['SLC6A7']
1823,Sodium/glucose cotransporter 1,Hexose transporter family,"['ENSACAG00000002264', 'ENSACAG00000023555']"
1824,Sodium/glucose cotransporter 2,Hexose transporter family,['SLC5A2']
1825,Low affinity sodium-glucose cotransporter,Hexose transporter family,['ENSACAG00000014418']
1826,Sodium/glucose cotransporter 4,Hexose transporter family,['SLC5A9']
1827,Sodium/glucose cotransporter 5,Hexose transporter family,['SLC5A10']
1828,ATP4A,H+/K+-ATPases,['ATP4A']
1829,ATP12A,H+/K+-ATPases,['ENSACAG00000009911']
1830,mitochondrial carrier 1,Miscellaneous SLC25 mitochondrial transporters,['MTCH1']
1831,mitochondrial carrier 2,Miscellaneous SLC25 mitochondrial transporters,['MTCH2']
1832,Mitoferrin2,Miscellaneous SLC25 mitochondrial transporters,['SLC25A28']
1833,Mitoferrin1,Miscellaneous SLC25 mitochondrial transporters,['SLC25A37']
1834,SLC25A46,Miscellaneous SLC25 mitochondrial transporters,['SLC25A46']
1835,solute carrier family 25 member 47,Mitochondrial amino acid transporter subfamily,['SLC25A47']
1836,solute carrier family 25 member 48,Mitochondrial amino acid transporter subfamily,['SLC25A48']
1837,AGC1,Mitochondrial amino acid transporter subfamily,['SLC25A12']
1838,AGC2,Mitochondrial amino acid transporter subfamily,['SLC25A13']
1839,Mitochondrial glutamate carrier 2,Mitochondrial amino acid transporter subfamily,['SLC25A18']
1840,Mitochondrial glutamate carrier 1,Mitochondrial amino acid transporter subfamily,"['ENSACAG00000003406', 'ENSACAG00000003406']"
1841,Mitochondrial ornithine transporter 1 ,Mitochondrial amino acid transporter subfamily,['SLC25A15']
